Q20	Q30	HFB_cubic	A	Z
0.0	0.0	7.8549000000202795	222.0	88.0
0.0	3.0	7.586469576563104	222.0	88.0
0.0	6.0	8.600800000043819	222.0	88.0
0.0	9.0	10.848637778064585	222.0	88.0
0.0	12.0	13.592600000090897	222.0	88.0
0.0	15.0	16.3779997243837	222.0	88.0
0.0	18.0	19.138600000049337	222.0	88.0
0.0	21.0	22.38677275273949	222.0	88.0
0.0	24.0	25.468999999997322	222.0	88.0
0.0	27.0	27.29430325985595	222.0	88.0
0.0	30.0	28.58630000006815	222.0	88.0
0.0	33.0	30.011692230109475	222.0	88.0
0.0	36.0	31.083800000036717	222.0	88.0
0.0	39.0	31.608796010375954	222.0	88.0
0.0	42.0	32.50629999996454	222.0	88.0
0.0	45.0	34.34268567257095	222.0	88.0
0.0	48.0	36.220199999952456	222.0	88.0
0.0	51.0	37.31791947296006	222.0	88.0
0.0	54.0	38.65560000008554	222.0	88.0
0.0	57.0	41.561239729839144	222.0	88.0
0.0	60.0	45.43390000000363	222.0	88.0
2.0	0.0	5.359451186552178	222.0	88.0
2.0	3.0	5.096557741693687	222.0	88.0
2.0	6.0	6.542796865149285	222.0	88.0
2.0	9.0	9.360444019548595	222.0	88.0
2.0	12.0	12.725829027534928	222.0	88.0
2.0	15.0	15.513484844836057	222.0	88.0
2.0	18.0	17.870051429854357	222.0	88.0
2.0	21.0	20.304575538655627	222.0	88.0
2.0	24.0	22.748934339892003	222.0	88.0
2.0	27.0	25.274725740237045	222.0	88.0
2.0	30.0	27.346840975849773	222.0	88.0
2.0	33.0	28.508938441373175	222.0	88.0
2.0	36.0	29.089738263224717	222.0	88.0
2.0	39.0	29.725671735955984	222.0	88.0
2.0	42.0	30.768356313361437	222.0	88.0
2.0	45.0	32.44417894347862	222.0	88.0
2.0	48.0	34.23594343170407	222.0	88.0
2.0	51.0	35.40956375587848	222.0	88.0
2.0	54.0	36.62872017605696	222.0	88.0
2.0	57.0	38.768343785079196	222.0	88.0
2.0	60.0	41.838995980870095	222.0	88.0
4.0	0.0	3.160399999906076	222.0	88.0
4.0	3.0	2.5798279710143106	222.0	88.0
4.0	6.0	4.143200000005891	222.0	88.0
4.0	9.0	7.512068908617948	222.0	88.0
4.0	12.0	11.646600000065519	222.0	88.0
4.0	15.0	14.58219500494306	222.0	88.0
4.0	18.0	16.764300000024377	222.0	88.0
4.0	21.0	18.65653061431658	222.0	88.0
4.0	24.0	20.565799999967567	222.0	88.0
4.0	27.0	23.50721637859533	222.0	88.0
4.0	30.0	26.09269999997923	222.0	88.0
4.0	33.0	27.255158808111446	222.0	88.0
4.0	36.0	27.690100000050734	222.0	88.0
4.0	39.0	28.2852878763224	222.0	88.0
4.0	42.0	29.16079999995418	222.0	88.0
4.0	45.0	30.645552397079882	222.0	88.0
4.0	48.0	32.412700000044424	222.0	88.0
4.0	51.0	33.7552067029319	222.0	88.0
4.0	54.0	35.02660000005562	222.0	88.0
4.0	57.0	36.56312303408049	222.0	88.0
4.0	60.0	38.877200000177254	222.0	88.0
6.0	0.0	1.7685334283742122	222.0	88.0
6.0	3.0	0.5079816947691143	222.0	88.0
6.0	6.0	1.4163073287490988	222.0	88.0
6.0	9.0	5.243711324510514	222.0	88.0
6.0	12.0	9.8761007416324	222.0	88.0
6.0	15.0	13.083578666904941	222.0	88.0
6.0	18.0	15.441974977497011	222.0	88.0
6.0	21.0	17.53124266305531	222.0	88.0
6.0	24.0	19.794462808626122	222.0	88.0
6.0	27.0	22.113511329807807	222.0	88.0
6.0	30.0	24.13246701065509	222.0	88.0
6.0	33.0	25.996832181481295	222.0	88.0
6.0	36.0	27.26116265062592	222.0	88.0
6.0	39.0	27.34568670822773	222.0	88.0
6.0	42.0	27.503543188082404	222.0	88.0
6.0	45.0	29.05817161950108	222.0	88.0
6.0	48.0	30.78621870369534	222.0	88.0
6.0	51.0	32.12976203179278	222.0	88.0
6.0	54.0	33.44823202623229	222.0	88.0
6.0	57.0	34.941896066695335	222.0	88.0
6.0	60.0	37.05942524209968	222.0	88.0
8.0	0.0	1.782800000088173	222.0	88.0
8.0	3.0	0.0033963552705245093	222.0	88.0
8.0	6.0	0.0	222.0	88.0
8.0	9.0	3.5452215554687427	222.0	88.0
8.0	12.0	7.884800000087125	222.0	88.0
8.0	15.0	10.978635120525723	222.0	88.0
