Q20	Q30	HFB_cubic	A	Z
0.0	0.0	9.88880000001518	254.0	92.0
0.0	3.0	10.833818905171938	254.0	92.0
0.0	6.0	12.201400000107242	254.0	92.0
0.0	9.0	14.002344918815652	254.0	92.0
0.0	12.0	15.652600000088569	254.0	92.0
0.0	15.0	16.79239049719763	254.0	92.0
0.0	18.0	17.57740000000922	254.0	92.0
0.0	21.0	18.383954358054325	254.0	92.0
0.0	24.0	19.32750000001397	254.0	92.0
0.0	27.0	20.59175425893045	254.0	92.0
0.0	30.0	21.99760000000242	254.0	92.0
0.0	33.0	23.326553472463274	254.0	92.0
0.0	36.0	24.54170000005979	254.0	92.0
0.0	39.0	25.5056817321165	254.0	92.0
0.0	42.0	26.850600000005215	254.0	92.0
0.0	45.0	29.179250963934464	254.0	92.0
0.0	48.0	31.467499999969732	254.0	92.0
0.0	51.0	32.6920892058115	254.0	92.0
0.0	54.0	33.72489999991376	254.0	92.0
0.0	57.0	35.060062451288104	254.0	92.0
0.0	60.0	36.5122000000556	254.0	92.0
2.0	0.0	7.870895328349434	254.0	92.0
2.0	3.0	9.482308192411438	254.0	92.0
2.0	6.0	11.662474140059203	254.0	92.0
2.0	9.0	13.972049522737507	254.0	92.0
2.0	12.0	16.024860555829946	254.0	92.0
2.0	15.0	17.616797601309372	254.0	92.0
2.0	18.0	18.74683794248267	254.0	92.0
2.0	21.0	19.613777978753205	254.0	92.0
2.0	24.0	20.46122403172194	254.0	92.0
2.0	27.0	21.418617334071314	254.0	92.0
2.0	30.0	22.43245465666405	254.0	92.0
2.0	33.0	23.49506151478272	254.0	92.0
2.0	36.0	24.53891746493173	254.0	92.0
2.0	39.0	25.697634172945982	254.0	92.0
2.0	42.0	27.081764255504822	254.0	92.0
2.0	45.0	28.59057964288513	254.0	92.0
2.0	48.0	30.01303963799728	254.0	92.0
2.0	51.0	31.356816374958726	254.0	92.0
2.0	54.0	32.892633945681155	254.0	92.0
2.0	57.0	34.8828395208111	254.0	92.0
2.0	60.0	36.966647981025744	254.0	92.0
4.0	0.0	5.937900000048103	254.0	92.0
4.0	3.0	8.033398181840312	254.0	92.0
4.0	6.0	10.870599999907427	254.0	92.0
4.0	9.0	13.698231129557826	254.0	92.0
4.0	12.0	16.213999999919906	254.0	92.0
4.0	15.0	18.22597388055874	254.0	92.0
4.0	18.0	19.693999999959487	254.0	92.0
4.0	21.0	20.750540755398106	254.0	92.0
4.0	24.0	21.655499999877065	254.0	92.0
4.0	27.0	22.4025889452314	254.0	92.0
4.0	30.0	23.08430000001681	254.0	92.0
4.0	33.0	23.938998245052062	254.0	92.0
4.0	36.0	24.822899999970105	254.0	92.0
4.0	39.0	26.09070522102411	254.0	92.0
4.0	42.0	27.46400000009453	254.0	92.0
4.0	45.0	28.277760943368776	254.0	92.0
4.0	48.0	28.881500000105007	254.0	92.0
4.0	51.0	30.06349488950218	254.0	92.0
4.0	54.0	31.6925999999512	254.0	92.0
4.0	57.0	34.08650084948749	254.0	92.0
4.0	60.0	36.722900000051595	254.0	92.0
6.0	0.0	4.4779338870430365	254.0	92.0
6.0	3.0	6.459587538789492	254.0	92.0
6.0	6.0	9.462246627546847	254.0	92.0
6.0	9.0	12.888308620837051	254.0	92.0
6.0	12.0	16.053371278190752	254.0	92.0
6.0	15.0	18.30161698948359	254.0	92.0
6.0	18.0	19.95756498980336	254.0	92.0
6.0	21.0	21.43957467196742	254.0	92.0
6.0	24.0	22.640320237056585	254.0	92.0
6.0	27.0	23.396102129947394	254.0	92.0
6.0	30.0	24.004855682491325	254.0	92.0
6.0	33.0	24.77695000357926	254.0	92.0
6.0	36.0	25.650632541510276	254.0	92.0
6.0	39.0	26.604231866513146	254.0	92.0
6.0	42.0	27.60418018643395	254.0	92.0
6.0	45.0	28.47747266892111	254.0	92.0
6.0	48.0	29.00626770197414	254.0	92.0
6.0	51.0	29.359135759877972	254.0	92.0
6.0	54.0	30.201640275743557	254.0	92.0
6.0	57.0	32.44995479908539	254.0	92.0
6.0	60.0	35.10599054489285	254.0	92.0
8.0	0.0	2.9874999999883585	254.0	92.0
8.0	3.0	4.604800881264964	254.0	92.0
8.0	6.0	7.503400000015972	254.0	92.0
8.0	9.0	11.341007357637864	254.0	92.0
8.0	12.0	15.084299999929499	254.0	92.0
8.0	15.0	17.574450609332416	254.0	92.0
8.0	18.0	19.501399999979185	254.0	92.0
8.0	21.0	21.500913291587494	254.0	92.0
8.0	24.0	23.124399999942398	254.0	92.0
8.0	27.0	24.056261724355863	254.0	92.0
8.0	30.0	24.774000000033993	254.0	92.0
8.0	33.0	25.64013951967354	254.0	92.0
8.0	36.0	26.603100000007544	254.0	92.0
8.0	39.0	27.248314628872322	254.0	92.0
8.0	42.0	27.948600000119768	254.0	92.0
8.0	45.0	29.152236826805165	254.0	92.0
8.0	48.0	29.846800000115763	254.0	92.0
8.0	51.0	29.364025663468055	254.0	92.0
8.0	54.0	29.096000000019558	254.0	92.0
8.0	57.0	30.552796125935856	254.0	92.0
8.0	60.0	32.721899999974994	254.0	92.0
10.0	0.0	1.1583609096705914	254.0	92.0
10.0	3.0	2.63271985083702	254.0	92.0
10.0	6.0	5.345153872214723	254.0	92.0
10.0	9.0	9.17582682025386	254.0	92.0
10.0	12.0	13.028445760573959	254.0	92.0
10.0	15.0	15.944199011835735	254.0	92.0
10.0	18.0	18.418792872311315	254.0	92.0
10.0	21.0	20.822374081093585	254.0	92.0
10.0	24.0	22.837090121698566	254.0	92.0
10.0	27.0	24.055244013579795	254.0	92.0
10.0	30.0	24.95974796975497	254.0	92.0
10.0	33.0	26.07537706961739	254.0	92.0
10.0	36.0	27.180957619129913	254.0	92.0
10.0	39.0	27.941569276328664	254.0	92.0
10.0	42.0	28.81523043793277	254.0	92.0
10.0	45.0	30.052223464561393	254.0	92.0
10.0	48.0	30.601013926730957	254.0	92.0
10.0	51.0	29.81674927676795	254.0	92.0
10.0	54.0	28.983957371121505	254.0	92.0
10.0	57.0	29.125665925908834	254.0	92.0
10.0	60.0	30.3944322449388	254.0	92.0
12.0	0.0	-2.9103830456733704e-11	254.0	92.0
12.0	3.0	1.324763846991118	254.0	92.0
12.0	6.0	3.6481999999668915	254.0	92.0
12.0	9.0	6.9867372967419215	254.0	92.0
12.0	12.0	10.46099999998114	254.0	92.0
12.0	15.0	13.594144821923692	254.0	92.0
12.0	18.0	16.538200000009965	254.0	92.0
12.0	21.0	19.253503624146106	254.0	92.0
12.0	24.0	21.666399999929126	254.0	92.0
12.0	27.0	23.290800819726428	254.0	92.0
12.0	30.0	24.531600000045728	254.0	92.0
12.0	33.0	25.956304938998073	254.0	92.0
12.0	36.0	27.27589999997872	254.0	92.0
12.0	39.0	28.372090976074105	254.0	92.0
12.0	42.0	29.602599999983795	254.0	92.0
