Q20	Q30	HFB_cubic	A	Z
0.0	0.0	15.99399999997695	332.0	106.0
0.0	3.0	14.840375872110599	332.0	106.0
0.0	6.0	14.483799999921757	332.0	106.0
0.0	9.0	15.604497540458397	332.0	106.0
0.0	12.0	17.16350000001694	332.0	106.0
0.0	15.0	18.299667292005324	332.0	106.0
0.0	18.0	19.072300000014366	332.0	106.0
0.0	21.0	19.542550473128358	332.0	106.0
0.0	24.0	19.88220000004003	332.0	106.0
0.0	27.0	20.285195049011236	332.0	106.0
0.0	30.0	20.667200000021694	332.0	106.0
0.0	33.0	21.150126600683507	332.0	106.0
0.0	36.0	21.763099999957376	332.0	106.0
0.0	39.0	22.422630136161388	332.0	106.0
0.0	42.0	23.143999999994776	332.0	106.0
0.0	45.0	23.97341578282203	332.0	106.0
0.0	48.0	24.948199999985263	332.0	106.0
0.0	51.0	26.087820436643597	332.0	106.0
0.0	54.0	27.386399999944842	332.0	106.0
0.0	57.0	28.79199196448735	332.0	106.0
0.0	60.0	30.297000000044136	332.0	106.0
2.0	0.0	14.575113185375812	332.0	106.0
2.0	3.0	14.176863786611648	332.0	106.0
2.0	6.0	14.550167985275039	332.0	106.0
2.0	9.0	15.800914981642563	332.0	106.0
2.0	12.0	17.259763197493157	332.0	106.0
2.0	15.0	18.316523773264635	332.0	106.0
2.0	18.0	19.174641195673757	332.0	106.0
2.0	21.0	20.1768099335859	332.0	106.0
2.0	24.0	21.090833111358734	332.0	106.0
2.0	27.0	21.488825577589523	332.0	106.0
2.0	30.0	21.68184798805305	332.0	106.0
2.0	33.0	22.108286636921548	332.0	106.0
2.0	36.0	22.636209191593935	332.0	106.0
2.0	39.0	23.179078242635114	332.0	106.0
2.0	42.0	23.752047938242868	332.0	106.0
2.0	45.0	24.369540403346036	332.0	106.0
2.0	48.0	25.100559848269768	332.0	106.0
2.0	51.0	25.991320841910238	332.0	106.0
2.0	54.0	27.01999599269675	332.0	106.0
2.0	57.0	28.202006296041418	332.0	106.0
2.0	60.0	29.5370410199871	332.0	106.0
4.0	0.0	13.197999999953026	332.0	106.0
4.0	3.0	13.559643078209774	332.0	106.0
4.0	6.0	14.629899999948975	332.0	106.0
4.0	9.0	15.960711704086862	332.0	106.0
4.0	12.0	17.266600000017206	332.0	106.0
4.0	15.0	18.199153322369966	332.0	106.0
4.0	18.0	19.09210000001258	332.0	106.0
4.0	21.0	20.559208718219452	332.0	106.0
4.0	24.0	22.061800000002222	332.0	106.0
4.0	27.0	22.643000991523877	332.0	106.0
4.0	30.0	22.854300000008152	332.0	106.0
4.0	33.0	23.26049821923789	332.0	106.0
4.0	36.0	23.667500000034124	332.0	106.0
4.0	39.0	24.09098708422607	332.0	106.0
4.0	42.0	24.532700000041586	332.0	106.0
4.0	45.0	24.98394468944207	332.0	106.0
4.0	48.0	25.51590000005308	332.0	106.0
4.0	51.0	26.18149681973955	332.0	106.0
4.0	54.0	26.94170000002123	332.0	106.0
4.0	57.0	27.874128680112335	332.0	106.0
4.0	60.0	29.00239999994028	332.0	106.0
6.0	0.0	12.100087064427498	332.0	106.0
6.0	3.0	12.82675490945985	332.0	106.0
6.0	6.0	14.23034847490635	332.0	106.0
6.0	9.0	15.784722766125924	332.0	106.0
6.0	12.0	17.13234622717937	332.0	106.0
6.0	15.0	18.043950984942057	332.0	106.0
