Q20	Q30	HFB_cubic	A	Z
0.0	0.0	21.832899999979418	250.0	98.0
0.0	3.0	18.883029575146793	250.0	98.0
0.0	6.0	17.97059999996418	250.0	98.0
0.0	9.0	20.736997887666803	250.0	98.0
0.0	12.0	24.446099999928265	250.0	98.0
0.0	15.0	26.233174466316996	250.0	98.0
0.0	18.0	26.912500000013097	250.0	98.0
0.0	21.0	27.852576293575112	250.0	98.0
0.0	24.0	28.986599999989267	250.0	98.0
0.0	27.0	30.441737336215738	250.0	98.0
0.0	30.0	31.294099999977334	250.0	98.0
0.0	33.0	30.692474078728992	250.0	98.0
0.0	36.0	30.13559999993595	250.0	98.0
0.0	39.0	30.669555438558746	250.0	98.0
0.0	42.0	31.846499999955995	250.0	98.0
0.0	45.0	32.773331785880146	250.0	98.0
0.0	48.0	33.78770000006625	250.0	98.0
0.0	51.0	35.23184375518758	250.0	98.0
0.0	54.0	37.07169999999314	250.0	98.0
0.0	57.0	39.31907711781241	250.0	98.0
0.0	60.0	41.831100000068545	250.0	98.0
2.0	0.0	19.131500511110062	250.0	98.0
2.0	3.0	17.251888280407	250.0	98.0
2.0	6.0	17.25725404552213	250.0	98.0
2.0	9.0	19.9194563233832	250.0	98.0
2.0	12.0	23.592809018155094	250.0	98.0
2.0	15.0	26.256260302201554	250.0	98.0
2.0	18.0	27.93599098847335	250.0	98.0
2.0	21.0	29.181522628576204	250.0	98.0
2.0	24.0	30.148214096494485	250.0	98.0
2.0	27.0	30.562584703075117	250.0	98.0
2.0	30.0	30.21050131816446	250.0	98.0
2.0	33.0	29.53048047950142	250.0	98.0
2.0	36.0	28.87274772989622	250.0	98.0
2.0	39.0	28.986055518973444	250.0	98.0
2.0	42.0	29.700879638374317	250.0	98.0
2.0	45.0	30.760544966818998	250.0	98.0
2.0	48.0	31.88000763936725	250.0	98.0
2.0	51.0	33.14279135120887	250.0	98.0
2.0	54.0	34.76894611530588	250.0	98.0
2.0	57.0	36.618165147716354	250.0	98.0
2.0	60.0	38.81628607217135	250.0	98.0
4.0	0.0	16.54840000004333	250.0	98.0
4.0	3.0	15.796424969128566	250.0	98.0
4.0	6.0	16.64640000005602	250.0	98.0
4.0	9.0	18.95885097084829	250.0	98.0
4.0	12.0	22.357700000058685	250.0	98.0
4.0	15.0	25.924585194261454	250.0	98.0
4.0	18.0	28.772599999952945	250.0	98.0
4.0	21.0	30.486860030061507	250.0	98.0
4.0	24.0	31.606499999914377	250.0	98.0
4.0	27.0	31.572482104907976	250.0	98.0
4.0	30.0	30.513100000032864	250.0	98.0
4.0	33.0	29.809000964021834	250.0	98.0
4.0	36.0	28.910299999872223	250.0	98.0
4.0	39.0	28.571721128559147	250.0	98.0
4.0	42.0	28.75680000000284	250.0	98.0
4.0	45.0	29.674536261991307	250.0	98.0
4.0	48.0	30.567700000123295	250.0	98.0
4.0	51.0	31.42812346087885	250.0	98.0
4.0	54.0	32.73989999989135	250.0	98.0
4.0	57.0	34.27564261620864	250.0	98.0
4.0	60.0	36.26929999986896	250.0	98.0
6.0	0.0	14.256581594330783	250.0	98.0
6.0	3.0	14.067162214458222	250.0	98.0
6.0	6.0	15.318395144953683	250.0	98.0
6.0	9.0	17.639758922807232	250.0	98.0
6.0	12.0	20.963382278438075	250.0	98.0
6.0	15.0	25.13869988782244	250.0	98.0
6.0	18.0	28.69913525471202	250.0	98.0
6.0	21.0	30.91904846666148	250.0	98.0
6.0	24.0	32.483006020163884	250.0	98.0
6.0	27.0	33.34039851777197	250.0	98.0
6.0	30.0	33.0890294366327	250.0	98.0
6.0	33.0	31.7360660213526	250.0	98.0
6.0	36.0	30.214072553753795	250.0	98.0
6.0	39.0	29.530789410549914	250.0	98.0
