Q20	Q30	HFB_cubic	A	Z
0.0	0.0	11.275400007143617	228.0	88.0
0.0	3.0	7.419800005853176	228.0	88.0
0.0	6.0	9.300799997523427	228.0	88.0
0.0	9.0	12.754499996080995	228.0	88.0
0.0	12.0	14.588999999687076	228.0	88.0
0.0	15.0	16.41209999844432	228.0	88.0
0.0	18.0	18.325900005176663	228.0	88.0
0.0	21.0	20.511599995195866	228.0	88.0
0.0	24.0	23.012400006875396	228.0	88.0
0.0	27.0	25.70440000295639	228.0	88.0
0.0	30.0	27.296000000089407	228.0	88.0
0.0	33.0	28.20350000448525	228.0	88.0
0.0	36.0	29.177200006321073	228.0	88.0
0.0	39.0	30.517100002616644	228.0	88.0
0.0	42.0	29.945199999958277	228.0	88.0
0.0	45.0	32.53050000034273	228.0	88.0
0.0	48.0	34.5424000043422	228.0	88.0
0.0	51.0	37.21450000628829	228.0	88.0
0.0	54.0	39.16349999606609	228.0	88.0
0.0	57.0	41.312800001353025	228.0	88.0
0.0	60.0	43.908299991860986	228.0	88.0
2.0	0.0	8.667899999767542	228.0	88.0
2.0	3.0	7.102499993517995	228.0	88.0
2.0	6.0	8.79610000550747	228.0	88.0
2.0	9.0	12.73899999447167	228.0	88.0
2.0	12.0	14.509300000965595	228.0	88.0
2.0	15.0	16.29480000026524	228.0	88.0
2.0	18.0	18.065699998289347	228.0	88.0
2.0	21.0	19.835700009018183	228.0	88.0
2.0	24.0	21.762100003659725	228.0	88.0
2.0	27.0	23.982399998232722	228.0	88.0
2.0	30.0	26.482299998402596	228.0	88.0
2.0	33.0	28.655599996447563	228.0	88.0
2.0	36.0	29.79089999757707	228.0	88.0
2.0	39.0	27.46309999935329	228.0	88.0
2.0	42.0	28.083700001239777	228.0	88.0
2.0	45.0	29.368099996820092	228.0	88.0
2.0	48.0	31.36609999462962	228.0	88.0
2.0	51.0	33.66990000009537	228.0	88.0
2.0	54.0	36.11740000359714	228.0	88.0
2.0	57.0	38.90229999832809	228.0	88.0
2.0	60.0	40.84479999542236	228.0	88.0
4.0	0.0	5.942300010472536	228.0	88.0
4.0	3.0	5.668300002813339	228.0	88.0
4.0	6.0	7.00449999794364	228.0	88.0
4.0	9.0	11.339599997736514	228.0	88.0
4.0	12.0	14.21760000102222	228.0	88.0
4.0	15.0	16.07690000254661	228.0	88.0
4.0	18.0	17.862000001594424	228.0	88.0
4.0	21.0	19.639499997720122	228.0	88.0
4.0	24.0	21.62999999988824	228.0	88.0
4.0	27.0	23.108599999919534	228.0	88.0
4.0	30.0	24.942999999970198	228.0	88.0
4.0	33.0	27.201200000941753	228.0	88.0
4.0	36.0	29.7488000029698	228.0	88.0
4.0	39.0	27.527799997478724	228.0	88.0
4.0	42.0	27.890800001099706	228.0	88.0
4.0	45.0	28.41440000012517	228.0	88.0
4.0	48.0	29.357999997213483	228.0	88.0
4.0	51.0	30.81099999882281	228.0	88.0
4.0	54.0	32.959100000560284	228.0	88.0
4.0	57.0	35.2360000051558	228.0	88.0
4.0	60.0	37.978000001981854	228.0	88.0
6.0	0.0	3.6214000023901463	228.0	88.0
6.0	3.0	3.294099997729063	228.0	88.0
6.0	6.0	4.238800001330674	228.0	88.0
6.0	9.0	8.412799995392561	228.0	88.0
6.0	12.0	13.158000004477799	228.0	88.0
6.0	15.0	15.398700005374849	228.0	88.0
6.0	18.0	17.428799998946488	228.0	88.0
6.0	21.0	19.284500000998378	228.0	88.0
6.0	24.0	21.089400000870228	228.0	88.0
6.0	27.0	23.037600003182888	228.0	88.0
6.0	30.0	24.325100000947714	228.0	88.0
6.0	33.0	25.864899998530746	228.0	88.0
6.0	36.0	27.783399999141693	228.0	88.0
6.0	39.0	26.52749999985099	228.0	88.0
6.0	42.0	27.537299999035895	228.0	88.0
6.0	45.0	28.363300003111362	228.0	88.0
6.0	48.0	29.060900004580617	228.0	88.0
6.0	51.0	29.842299999669194	228.0	88.0
