Q20	Q30	HFB_cubic	A	Z
0.0	0.0	15.065500000026077	332.0	104.0
0.0	3.0	13.88447700915276	332.0	104.0
0.0	6.0	13.644099999961327	332.0	104.0
0.0	9.0	15.143492882780265	332.0	104.0
0.0	12.0	16.988899999996647	332.0	104.0
0.0	15.0	17.730243240395794	332.0	104.0
0.0	18.0	17.855400000014924	332.0	104.0
0.0	21.0	18.13127738595358	332.0	104.0
0.0	24.0	18.403099999995902	332.0	104.0
0.0	27.0	18.666225190696423	332.0	104.0
0.0	30.0	18.993199999982608	332.0	104.0
0.0	33.0	19.401368641803856	332.0	104.0
0.0	36.0	19.90559999998368	332.0	104.0
0.0	39.0	20.51011688800645	332.0	104.0
0.0	42.0	21.210400000025402	332.0	104.0
0.0	45.0	22.01093490295898	332.0	104.0
0.0	48.0	22.972800000025018	332.0	104.0
0.0	51.0	24.10282184366224	332.0	104.0
0.0	54.0	25.321600000002945	332.0	104.0
0.0	57.0	26.463153890741523	332.0	104.0
0.0	60.0	27.585900000056427	332.0	104.0
2.0	0.0	13.690599790337728	332.0	104.0
2.0	3.0	13.209900077563361	332.0	104.0
2.0	6.0	13.587895142045454	332.0	104.0
2.0	9.0	14.994647851999616	332.0	104.0
2.0	12.0	16.726900345209287	332.0	104.0
2.0	15.0	18.120160719452542	332.0	104.0
2.0	18.0	19.01443520815519	332.0	104.0
2.0	21.0	19.317056737621897	332.0	104.0
2.0	24.0	19.462293394855806	332.0	104.0
2.0	27.0	19.751150719224825	332.0	104.0
2.0	30.0	20.037431593518704	332.0	104.0
2.0	33.0	20.380150645294634	332.0	104.0
2.0	36.0	20.78259132830135	332.0	104.0
2.0	39.0	21.2135182899583	332.0	104.0
2.0	42.0	21.702366386518406	332.0	104.0
2.0	45.0	22.292853189508605	332.0	104.0
2.0	48.0	23.019540950044757	332.0	104.0
2.0	51.0	23.907733593856392	332.0	104.0
2.0	54.0	24.904028525052126	332.0	104.0
2.0	57.0	25.9947190691164	332.0	104.0
2.0	60.0	27.120867231591546	332.0	104.0
4.0	0.0	12.349199999967823	332.0	104.0
4.0	3.0	12.58381491851469	332.0	104.0
4.0	6.0	13.5502999999444	332.0	104.0
4.0	9.0	14.791589055603254	332.0	104.0
4.0	12.0	16.25710000001709	332.0	104.0
4.0	15.0	18.058172494755127	332.0	104.0
4.0	18.0	19.626599999974133	332.0	104.0
4.0	21.0	20.222226796176983	332.0	104.0
4.0	24.0	20.573500000027707	332.0	104.0
4.0	27.0	20.977617771168298	332.0	104.0
4.0	30.0	21.206500000000233	332.0	104.0
4.0	33.0	21.47986921784468	332.0	104.0
4.0	36.0	21.796699999955308	332.0	104.0
4.0	39.0	22.101195084745996	332.0	104.0
4.0	42.0	22.419100000006438	332.0	104.0
4.0	45.0	22.832492422116047	332.0	104.0
4.0	48.0	23.344299999982468	332.0	104.0
4.0	51.0	23.988563537386653	332.0	104.0
4.0	54.0	24.728700000014214	332.0	104.0
4.0	57.0	25.697502654795244	332.0	104.0
4.0	60.0	26.7615000000078	332.0	104.0
6.0	0.0	11.26083258491417	332.0	104.0
6.0	3.0	11.830662156091421	332.0	104.0
6.0	6.0	13.05493262084201	332.0	104.0
6.0	9.0	14.44694160205836	332.0	104.0
6.0	12.0	15.93315964654903	332.0	104.0
6.0	15.0	17.51148897143139	332.0	104.0
6.0	18.0	19.031782068086613	332.0	104.0
6.0	21.0	20.51372335106862	332.0	104.0
6.0	24.0	21.69912411631958	332.0	104.0
6.0	27.0	22.173450704925926	332.0	104.0
6.0	30.0	22.375462286057882	332.0	104.0
6.0	33.0	22.60331028553628	332.0	104.0
6.0	36.0	22.881840673544502	332.0	104.0
6.0	39.0	23.17683178919833	332.0	104.0
6.0	42.0	23.400416839198442	332.0	104.0
6.0	45.0	23.67415938974591	332.0	104.0
6.0	48.0	24.033180901344167	332.0	104.0
6.0	51.0	24.473011210968252	332.0	104.0
6.0	54.0	25.018322621661355	332.0	104.0
6.0	57.0	25.72013475861604	332.0	104.0
6.0	60.0	26.579241035797168	332.0	104.0
8.0	0.0	10.10450000000128	332.0	104.0
8.0	3.0	10.763164592179237	332.0	104.0
8.0	6.0	12.09139999999752	332.0	104.0
8.0	9.0	13.79914331666805	332.0	104.0
8.0	12.0	15.51879999996163	332.0	104.0
8.0	15.0	16.821886632700625	332.0	104.0
8.0	18.0	18.096999999994296	332.0	104.0
8.0	21.0	20.276982044932083	332.0	104.0
8.0	24.0	22.199600000021746	332.0	104.0
8.0	27.0	22.826036812912207	332.0	104.0
8.0	30.0	23.185699999987264	332.0	104.0
8.0	33.0	23.588147701666458	332.0	104.0
8.0	36.0	24.025599999971746	332.0	104.0
8.0	39.0	24.406677652150393	332.0	104.0
8.0	42.0	24.583999999995285	332.0	104.0
8.0	45.0	24.740511726544355	332.0	104.0
8.0	48.0	24.967900000032387	332.0	104.0
8.0	51.0	25.280868281079165	332.0	104.0
8.0	54.0	25.688800000010815	332.0	104.0
8.0	57.0	26.109993244928773	332.0	104.0
8.0	60.0	26.71890000005078	332.0	104.0
10.0	0.0	8.573095637912047	332.0	104.0
10.0	3.0	9.254152739638812	332.0	104.0
10.0	6.0	10.676319095655344	332.0	104.0
10.0	9.0	12.701174733876542	332.0	104.0
10.0	12.0	14.759365375379275	332.0	104.0
10.0	15.0	16.27753665055934	332.0	104.0
10.0	18.0	17.775994060953963	332.0	104.0
10.0	21.0	19.84768799194717	332.0	104.0
10.0	24.0	21.643817041163857	332.0	104.0
10.0	27.0	22.691369295993354	332.0	104.0
10.0	30.0	23.39131839916081	332.0	104.0
10.0	33.0	24.247356361855054	332.0	104.0
10.0	36.0	25.12910814901261	332.0	104.0
10.0	39.0	25.5970572107326	332.0	104.0
10.0	42.0	25.812423140218016	332.0	104.0
10.0	45.0	25.896734205292887	332.0	104.0
10.0	48.0	25.991277152766997	332.0	104.0
10.0	51.0	26.27511670117383	332.0	104.0
10.0	54.0	26.578617748309625	332.0	104.0
10.0	57.0	26.81062475838553	332.0	104.0
10.0	60.0	27.263495351631718	332.0	104.0
12.0	0.0	6.667399999969348	332.0	104.0
12.0	3.0	7.321154695950099	332.0	104.0
12.0	6.0	8.838399999985995	332.0	104.0
12.0	9.0	11.134605357838154	332.0	104.0
12.0	12.0	13.605000000003201	332.0	104.0
12.0	15.0	15.669677959594992	332.0	104.0
12.0	18.0	17.652700000013283	332.0	104.0
12.0	21.0	19.53839323999273	332.0	104.0
12.0	24.0	21.00480000000971	332.0	104.0
12.0	27.0	22.304825009669003	332.0	104.0
12.0	30.0	23.214500000001863	332.0	104.0
12.0	33.0	24.426629909903568	332.0	104.0
12.0	36.0	25.705099999970116	332.0	104.0
12.0	39.0	26.3360634671335	332.0	104.0
12.0	42.0	26.770299999981944	332.0	104.0
12.0	45.0	27.02172694280307	332.0	104.0
12.0	48.0	27.172399999988556	332.0	104.0
12.0	51.0	27.420158341396018	332.0	104.0
12.0	54.0	27.572500000045693	332.0	104.0
12.0	57.0	27.69724766149011	332.0	104.0
12.0	60.0	28.074700000011944	332.0	104.0
14.0	0.0	4.52826710203226	332.0	104.0
14.0	3.0	5.13840611782507	332.0	104.0
14.0	6.0	6.74221881810081	332.0	104.0
14.0	9.0	9.236566049345129	332.0	104.0
14.0	12.0	12.013433708380035	332.0	104.0
14.0	15.0	14.654944920199341	332.0	104.0
14.0	18.0	17.125968706503045	332.0	104.0
14.0	21.0	19.29112826436176	332.0	104.0
14.0	24.0	21.040441319346428	332.0	104.0
14.0	27.0	22.15397222075262	332.0	104.0
14.0	30.0	22.97868243213452	332.0	104.0
14.0	33.0	24.174068276173784	332.0	104.0
