Q20	Q30	HFB_cubic	A	Z
0.0	0.0	12.377299999974639	230.0	94.0
0.0	3.0	9.443404511588597	230.0	94.0
0.0	6.0	9.05649999999514	230.0	94.0
0.0	9.0	12.456982250692818	230.0	94.0
0.0	12.0	16.708299999962037	230.0	94.0
0.0	15.0	19.246985238263733	230.0	94.0
0.0	18.0	21.174399999981688	230.0	94.0
0.0	21.0	23.940504557576787	230.0	94.0
0.0	24.0	25.763300000022355	230.0	94.0
0.0	27.0	24.842671893036822	230.0	94.0
0.0	30.0	23.261300000009214	230.0	94.0
0.0	33.0	23.519575460016313	230.0	94.0
0.0	36.0	24.81729999996878	230.0	94.0
0.0	39.0	26.04577054067886	230.0	94.0
0.0	42.0	27.176199999978053	230.0	94.0
0.0	45.0	28.21347842654177	230.0	94.0
0.0	48.0	29.485999999968044	230.0	94.0
0.0	51.0	30.96144281530178	230.0	94.0
0.0	54.0	32.7308000000412	230.0	94.0
0.0	57.0	35.05632327637795	230.0	94.0
0.0	60.0	37.63979999998264	230.0	94.0
2.0	0.0	9.769513123952493	230.0	94.0
2.0	3.0	7.41134672554108	230.0	94.0
2.0	6.0	7.838716050344374	230.0	94.0
2.0	9.0	11.57198349239843	230.0	94.0
2.0	12.0	16.102963916400768	230.0	94.0
2.0	15.0	18.808288676988013	230.0	94.0
2.0	18.0	20.796850650705892	230.0	94.0
2.0	21.0	23.540393905444944	230.0	94.0
2.0	24.0	25.360571919374706	230.0	94.0
2.0	27.0	24.85816661766512	230.0	94.0
2.0	30.0	23.604313043582806	230.0	94.0
2.0	33.0	23.394361610110536	230.0	94.0
2.0	36.0	24.08049605985525	230.0	94.0
2.0	39.0	24.80220572505459	230.0	94.0
2.0	42.0	25.416643104042123	230.0	94.0
2.0	45.0	26.486641157855047	230.0	94.0
2.0	48.0	27.87903998818183	230.0	94.0
2.0	51.0	29.56554908520411	230.0	94.0
2.0	54.0	31.44829289354675	230.0	94.0
2.0	57.0	33.274431005880615	230.0	94.0
2.0	60.0	35.38794561177929	230.0	94.0
4.0	0.0	7.093700000004901	230.0	94.0
4.0	3.0	5.184558351269516	230.0	94.0
4.0	6.0	6.228500000008353	230.0	94.0
4.0	9.0	10.16015802876791	230.0	94.0
4.0	12.0	14.975199999989854	230.0	94.0
4.0	15.0	18.013131129682733	230.0	94.0
4.0	18.0	20.267799999997806	230.0	94.0
4.0	21.0	23.012459247951483	230.0	94.0
4.0	24.0	24.75140000002102	230.0	94.0
