Q20	Q30	HFB_cubic	A	Z
0.0	0.0	2.952399999987392	266.0	90.0
0.0	3.0	3.1666095259242866	266.0	90.0
0.0	6.0	4.10990000003585	266.0	90.0
0.0	9.0	5.8310570249086595	266.0	90.0
0.0	12.0	7.694499999954132	266.0	90.0
0.0	15.0	9.45802163753251	266.0	90.0
0.0	18.0	11.165099999998347	266.0	90.0
0.0	21.0	13.033519695178256	266.0	90.0
0.0	24.0	15.125499999980093	266.0	90.0
0.0	27.0	17.450695545398048	266.0	90.0
0.0	30.0	19.783499999917694	266.0	90.0
0.0	33.0	21.66131521659554	266.0	90.0
0.0	36.0	23.512500000026193	266.0	90.0
0.0	39.0	25.570760157170298	266.0	90.0
0.0	42.0	27.660800000048766	266.0	90.0
0.0	45.0	29.73302386639989	266.0	90.0
0.0	48.0	31.670599999953993	266.0	90.0
0.0	51.0	33.471278329023335	266.0	90.0
0.0	54.0	35.216599999999744	266.0	90.0
0.0	57.0	36.9916940961557	266.0	90.0
0.0	60.0	38.76520000005257	266.0	90.0
2.0	0.0	1.012903045542771	266.0	90.0
2.0	3.0	2.015366627681942	266.0	90.0
2.0	6.0	3.8378593663219362	266.0	90.0
2.0	9.0	5.793484717774845	266.0	90.0
2.0	12.0	7.681213692136225	266.0	90.0
2.0	15.0	9.300733211654006	266.0	90.0
2.0	18.0	10.778521189873572	266.0	90.0
2.0	21.0	12.305306180933258	266.0	90.0
2.0	24.0	13.914296616319916	266.0	90.0
2.0	27.0	15.718585372167581	266.0	90.0
2.0	30.0	17.592764549015556	266.0	90.0
2.0	33.0	19.63702799443854	266.0	90.0
2.0	36.0	21.787534508861427	266.0	90.0
2.0	39.0	23.99875442123448	266.0	90.0
2.0	42.0	26.243024515686557	266.0	90.0
2.0	45.0	28.223154788698594	266.0	90.0
2.0	48.0	30.11554183345288	266.0	90.0
2.0	51.0	32.03510352833837	266.0	90.0
2.0	54.0	33.9099625420713	266.0	90.0
2.0	57.0	35.718608005372516	266.0	90.0
2.0	60.0	37.472617901810736	266.0	90.0
4.0	0.0	2.1827872842550278e-11	266.0	90.0
4.0	3.0	1.5358157250775548	266.0	90.0
4.0	6.0	3.886999999966065	266.0	90.0
4.0	9.0	5.867347456285643	266.0	90.0
4.0	12.0	7.735399999954097	266.0	90.0
4.0	15.0	9.302220642624889	266.0	90.0
4.0	18.0	10.720399999998335	266.0	90.0
4.0	21.0	12.058459944506467	266.0	90.0
4.0	24.0	13.30239999996411	266.0	90.0
4.0	27.0	14.645466280118853	266.0	90.0
4.0	30.0	15.996299999998882	266.0	90.0
4.0	33.0	17.977761391259264	266.0	90.0
4.0	36.0	20.129399999976158	266.0	90.0
4.0	39.0	22.266568439634284	266.0	90.0
4.0	42.0	24.55570000001171	266.0	90.0
4.0	45.0	26.49877826427837	266.0	90.0
4.0	48.0	28.4589999999298	266.0	90.0
4.0	51.0	30.53905354779272	266.0	90.0
4.0	54.0	32.565300000002026	266.0	90.0
4.0	57.0	34.430695173941785	266.0	90.0
4.0	60.0	36.1859000000768	266.0	90.0
6.0	0.0	0.7914006942519336	266.0	90.0
6.0	3.0	1.9923315068881493	266.0	90.0
6.0	6.0	3.9182911202369723	266.0	90.0
6.0	9.0	5.780145912096486	266.0	90.0
6.0	12.0	7.543455392973556	266.0	90.0
6.0	15.0	9.208185463445261	266.0	90.0
6.0	18.0	10.804004351324693	266.0	90.0
6.0	21.0	12.146285691131197	266.0	90.0
6.0	24.0	13.372250406828243	266.0	90.0
6.0	27.0	14.49269105521671	266.0	90.0
6.0	30.0	15.619066428233054	266.0	90.0
6.0	33.0	17.022128631237138	266.0	90.0
6.0	36.0	18.585191508376738	266.0	90.0
6.0	39.0	20.409766162505548	266.0	90.0
6.0	42.0	22.411745280485775	266.0	90.0
6.0	45.0	24.543816167300974	266.0	90.0
6.0	48.0	26.746305613807635	266.0	90.0
6.0	51.0	28.90487111031689	266.0	90.0
6.0	54.0	31.043555553260376	266.0	90.0
6.0	57.0	33.00515479842579	266.0	90.0
6.0	60.0	34.831644205216435	266.0	90.0
8.0	0.0	2.7835000000231958	266.0	90.0
8.0	3.0	3.350019998928474	266.0	90.0
8.0	6.0	4.39880000001358	266.0	90.0
8.0	9.0	5.815301084447128	266.0	90.0
8.0	12.0	7.2687000000078115	266.0	90.0
8.0	15.0	8.896486232079042	266.0	90.0
8.0	18.0	10.635499999960302	266.0	90.0
8.0	21.0	12.104386346094543	266.0	90.0
8.0	24.0	13.561099999969883	266.0	90.0
8.0	27.0	14.75852963012585	266.0	90.0
8.0	30.0	15.904800000025716	266.0	90.0
8.0	33.0	16.797064329752175	266.0	90.0
8.0	36.0	17.697799999979907	266.0	90.0
8.0	39.0	19.065130789589603	266.0	90.0
8.0	42.0	20.5862000000634	266.0	90.0
8.0	45.0	22.706948210150586	266.0	90.0
8.0	48.0	24.961000000024796	266.0	90.0
8.0	51.0	27.04801838195999	266.0	90.0
8.0	54.0	29.22960000004241	266.0	90.0
8.0	57.0	31.33945417417999	266.0	90.0
8.0	60.0	33.339300000079675	266.0	90.0
10.0	0.0	5.150513576772937	266.0	90.0
10.0	3.0	5.323257947307866	266.0	90.0
10.0	6.0	5.709660571017594	266.0	90.0
10.0	9.0	6.3894884224791895	266.0	90.0
10.0	12.0	7.262748317050864	266.0	90.0
10.0	15.0	8.531040109010064	266.0	90.0
10.0	18.0	10.01090299164207	266.0	90.0
10.0	21.0	11.624926211654383	266.0	90.0
10.0	24.0	13.289409758042893	266.0	90.0
10.0	27.0	14.755890372005524	266.0	90.0
10.0	30.0	16.091327458969317	266.0	90.0
10.0	33.0	17.02029368020885	266.0	90.0
10.0	36.0	17.81850177652086	266.0	90.0
10.0	39.0	18.732591901061824	266.0	90.0
10.0	42.0	19.827820056234486	266.0	90.0
10.0	45.0	21.421150730137015	266.0	90.0
10.0	48.0	23.215502273043967	266.0	90.0
10.0	51.0	25.103424932414782	266.0	90.0
10.0	54.0	27.15493530267122	266.0	90.0
10.0	57.0	29.445454386761412	266.0	90.0
10.0	60.0	31.683264282197342	266.0	90.0
12.0	0.0	7.4519999999320135	266.0	90.0
12.0	3.0	7.470748582461965	266.0	90.0
12.0	6.0	7.499299999944924	266.0	90.0
12.0	9.0	7.587169637350598	266.0	90.0
12.0	12.0	7.872199999925215	266.0	90.0
12.0	15.0	8.611964888914372	266.0	90.0
12.0	18.0	9.561400000035064	266.0	90.0
12.0	21.0	11.009645597761846	266.0	90.0
12.0	24.0	12.628199999984645	266.0	90.0
12.0	27.0	14.266277264556265	266.0	90.0
12.0	30.0	15.888400000032561	266.0	90.0
12.0	33.0	17.18764025082055	266.0	90.0
12.0	36.0	18.299200000037672	266.0	90.0
12.0	39.0	19.061175717724836	266.0	90.0
12.0	42.0	19.872699999948964	266.0	90.0
12.0	45.0	20.87571751307405	266.0	90.0
12.0	48.0	22.04260000002978	266.0	90.0
12.0	51.0	23.584058602886216	266.0	90.0
12.0	54.0	25.31490000001213	266.0	90.0
12.0	57.0	27.529734612311586	266.0	90.0
12.0	60.0	29.821800000230724	266.0	90.0
14.0	0.0	9.357687765597802	266.0	90.0
14.0	3.0	9.395805823049159	266.0	90.0
14.0	6.0	9.295359888477833	266.0	90.0
14.0	9.0	9.195279538238537	266.0	90.0
14.0	12.0	9.25404600326874	266.0	90.0
14.0	15.0	9.486930212689913	266.0	90.0
14.0	18.0	9.95230613440799	266.0	90.0
14.0	21.0	10.801753718289547	266.0	90.0
14.0	24.0	11.95083882619656	266.0	90.0
14.0	27.0	13.529756641582935	266.0	90.0
14.0	30.0	15.249241793513647	266.0	90.0
14.0	33.0	16.905663421224745	266.0	90.0
14.0	36.0	18.383798380484222	266.0	90.0
14.0	39.0	19.35036054180091	266.0	90.0
14.0	42.0	20.18094037717674	266.0	90.0
14.0	45.0	20.942437207304465	266.0	90.0
14.0	48.0	21.792905191185127	266.0	90.0
14.0	51.0	22.916738190237083	266.0	90.0
14.0	54.0	24.240446212003008	266.0	90.0
14.0	57.0	25.944006563411676	266.0	90.0
14.0	60.0	27.83479841471126	266.0	90.0
16.0	0.0	10.828600000004371	266.0	90.0
16.0	3.0	10.919734947259712	266.0	90.0
16.0	6.0	10.852600000042003	266.0	90.0
16.0	9.0	10.829829766225885	266.0	90.0
16.0	12.0	10.926399999960267	266.0	90.0
16.0	15.0	10.914311920903856	266.0	90.0
16.0	18.0	11.054199999940465	266.0	90.0
16.0	21.0	11.321327840560116	266.0	90.0
16.0	24.0	11.875099999990198	266.0	90.0
16.0	27.0	13.091060437356646	266.0	90.0
16.0	30.0	14.536699999975099	266.0	90.0
16.0	33.0	16.21479338368954	266.0	90.0
16.0	36.0	17.89030000002822	266.0	90.0
16.0	39.0	19.165658326877747	266.0	90.0
16.0	42.0	20.300400000007357	266.0	90.0
16.0	45.0	21.195648243054166	266.0	90.0
16.0	48.0	22.079100000031758	266.0	90.0
16.0	51.0	22.97861208478571	266.0	90.0
16.0	54.0	23.948899999944842	266.0	90.0
16.0	57.0	25.076412125708885	266.0	90.0
16.0	60.0	26.417200000025332	266.0	90.0
18.0	0.0	11.847655672609108	266.0	90.0
18.0	3.0	11.92771127083688	266.0	90.0
18.0	6.0	12.001483685424319	266.0	90.0
18.0	9.0	12.21374615294917	266.0	90.0
18.0	12.0	12.412799616970005	266.0	90.0
18.0	15.0	12.519688824962941	266.0	90.0
