Q20	Q30	HFB_cubic	A	Z
0.0	0.0	18.654799999916577	324.0	102.0
0.0	3.0	16.797637556141126	324.0	102.0
0.0	6.0	15.671700000049896	324.0	102.0
0.0	9.0	16.19016895924142	324.0	102.0
0.0	12.0	17.394400000084715	324.0	102.0
0.0	15.0	18.380955392731266	324.0	102.0
0.0	18.0	19.0583000000006	324.0	102.0
0.0	21.0	19.394612073145254	324.0	102.0
0.0	24.0	19.552300000079413	324.0	102.0
0.0	27.0	19.813624036705733	324.0	102.0
0.0	30.0	20.13929999999891	324.0	102.0
0.0	33.0	20.56823585966049	324.0	102.0
0.0	36.0	21.11450000003788	324.0	102.0
0.0	39.0	21.739702698541805	324.0	102.0
0.0	42.0	22.469300000026124	324.0	102.0
0.0	45.0	23.31656569846382	324.0	102.0
0.0	48.0	24.236699999981283	324.0	102.0
0.0	51.0	25.12464543770875	324.0	102.0
0.0	54.0	26.041599999978644	324.0	102.0
0.0	57.0	26.966798606636075	324.0	102.0
0.0	60.0	27.895500000040556	324.0	102.0
2.0	0.0	17.100819245213643	324.0	102.0
2.0	3.0	16.092182223503187	324.0	102.0
2.0	6.0	15.74628559138364	324.0	102.0
2.0	9.0	16.306771242350806	324.0	102.0
2.0	12.0	17.373356081734528	324.0	102.0
2.0	15.0	18.4637009038197	324.0	102.0
2.0	18.0	19.427347857068526	324.0	102.0
2.0	21.0	20.159611988397955	324.0	102.0
2.0	24.0	20.671652062059366	324.0	102.0
2.0	27.0	20.969833914286937	324.0	102.0
2.0	30.0	21.17607465623223	324.0	102.0
2.0	33.0	21.523297741316128	324.0	102.0
2.0	36.0	21.95548505786246	324.0	102.0
2.0	39.0	22.416092219832535	324.0	102.0
2.0	42.0	22.95189234612917	324.0	102.0
2.0	45.0	23.595223968874052	324.0	102.0
2.0	48.0	24.325512000345952	324.0	102.0
2.0	51.0	25.12158121554694	324.0	102.0
2.0	54.0	25.992612432726673	324.0	102.0
2.0	57.0	26.98016637033834	324.0	102.0
2.0	60.0	27.995232098817723	324.0	102.0
4.0	0.0	15.470099999998638	324.0	102.0
4.0	3.0	15.327992202699534	324.0	102.0
4.0	6.0	15.751499999983935	324.0	102.0
4.0	9.0	16.307412144138652	324.0	102.0
4.0	12.0	17.153900000048452	324.0	102.0
4.0	15.0	18.251766915138433	324.0	102.0
4.0	18.0	19.46739999996862	324.0	102.0
4.0	21.0	20.68435304720515	324.0	102.0
4.0	24.0	21.695500000067113	324.0	102.0
4.0	27.0	22.14669067759496	324.0	102.0
4.0	30.0	22.316899999997986	324.0	102.0
4.0	33.0	22.613380891866655	324.0	102.0
4.0	36.0	22.93630000005578	324.0	102.0
4.0	39.0	23.248889383691676	324.0	102.0
4.0	42.0	23.600299999987328	324.0	102.0
4.0	45.0	24.058250414577742	324.0	102.0
4.0	48.0	24.60460000004059	324.0	102.0
4.0	51.0	25.276633847792255	324.0	102.0
4.0	54.0	26.038900000035937	324.0	102.0
4.0	57.0	27.001269889526156	324.0	102.0
4.0	60.0	28.039499999960753	324.0	102.0
6.0	0.0	14.002560540044215	324.0	102.0
6.0	3.0	14.321692066376272	324.0	102.0
6.0	6.0	15.126449571704143	324.0	102.0
6.0	9.0	15.898567528507556	324.0	102.0
6.0	12.0	16.744796147464513	324.0	102.0
6.0	15.0	17.778990762672038	324.0	102.0
6.0	18.0	19.097548244179052	324.0	102.0
6.0	21.0	20.794504731826237	324.0	102.0
6.0	24.0	22.321831863124316	324.0	102.0
6.0	27.0	23.093434720004552	324.0	102.0
6.0	30.0	23.469486820560633	324.0	102.0
6.0	33.0	23.760843855082385	324.0	102.0
6.0	36.0	24.025443669718697	324.0	102.0
6.0	39.0	24.269276298632576	324.0	102.0
6.0	42.0	24.47119752445451	324.0	102.0
6.0	45.0	24.805770355686946	324.0	102.0
6.0	48.0	25.235120181095226	324.0	102.0
6.0	51.0	25.723420802677538	324.0	102.0
6.0	54.0	26.32227046288608	324.0	102.0
6.0	57.0	27.09078862889146	324.0	102.0
6.0	60.0	27.975857486710993	324.0	102.0
8.0	0.0	12.443400000011025	324.0	102.0
8.0	3.0	12.942213356778666	324.0	102.0
8.0	6.0	13.918500000003405	324.0	102.0
8.0	9.0	15.007291486694157	324.0	102.0
8.0	12.0	16.083400000010442	324.0	102.0
8.0	15.0	17.150003319224197	324.0	102.0
8.0	18.0	18.508500000016284	324.0	102.0
8.0	21.0	20.51742183998249	324.0	102.0
8.0	24.0	22.412100000055943	324.0	102.0
8.0	27.0	23.510445886538946	324.0	102.0
8.0	30.0	24.23780000001716	324.0	102.0
8.0	33.0	24.745031894731255	324.0	102.0
8.0	36.0	25.166100000066763	324.0	102.0
8.0	39.0	25.47144429238324	324.0	102.0
8.0	42.0	25.595000000012078	324.0	102.0
8.0	45.0	25.817706812678807	324.0	102.0
8.0	48.0	26.11290000000554	324.0	102.0
8.0	51.0	26.43842758108076	324.0	102.0
8.0	54.0	26.86839999993481	324.0	102.0
8.0	57.0	27.38425290566647	324.0	102.0
8.0	60.0	28.05399999997553	324.0	102.0
10.0	0.0	10.555308008057182	324.0	102.0
10.0	3.0	11.129376565149869	324.0	102.0
10.0	6.0	12.239404491607274	324.0	102.0
10.0	9.0	13.666035719495994	324.0	102.0
10.0	12.0	15.140287158410501	324.0	102.0
10.0	15.0	16.460284255945226	324.0	102.0
10.0	18.0	17.97564670738393	324.0	102.0
10.0	21.0	20.02466481213014	324.0	102.0
10.0	24.0	21.93827616494673	324.0	102.0
10.0	27.0	23.28330345817176	324.0	102.0
10.0	30.0	24.310217716852094	324.0	102.0
10.0	33.0	25.310874263206642	324.0	102.0
10.0	36.0	26.198099503131743	324.0	102.0
10.0	39.0	26.65935922935023	324.0	102.0
10.0	42.0	26.8804267433934	324.0	102.0
