Q20	Q30	HFB_cubic	A	Z
0.0	0.0	5.193500000110362	286.0	94.0
0.0	3.0	2.6457427641144022	286.0	94.0
0.0	6.0	1.9492999999201857	286.0	94.0
0.0	9.0	4.076539927569684	286.0	94.0
0.0	12.0	7.115000000107102	286.0	94.0
0.0	15.0	9.182096513919532	286.0	94.0
0.0	18.0	10.69009999994887	286.0	94.0
0.0	21.0	12.486596075817943	286.0	94.0
0.0	24.0	14.490999999921769	286.0	94.0
0.0	27.0	16.38057504739845	286.0	94.0
0.0	30.0	18.128900000127032	286.0	94.0
0.0	33.0	19.69835567258997	286.0	94.0
0.0	36.0	21.062299999874085	286.0	94.0
0.0	39.0	22.276494697725866	286.0	94.0
0.0	42.0	23.434800000162795	286.0	94.0
0.0	45.0	24.69356806675205	286.0	94.0
0.0	48.0	25.925199999997858	286.0	94.0
0.0	51.0	27.07870346150594	286.0	94.0
0.0	54.0	28.306700000015553	286.0	94.0
0.0	57.0	29.812675905181095	286.0	94.0
0.0	60.0	31.49790000001667	286.0	94.0
2.0	0.0	3.4333918447373435	286.0	94.0
2.0	3.0	1.3115031174966134	286.0	94.0
2.0	6.0	1.0337105463258922	286.0	94.0
2.0	9.0	3.0343734269263223	286.0	94.0
2.0	12.0	5.883218432310969	286.0	94.0
2.0	15.0	7.957714107178617	286.0	94.0
2.0	18.0	9.493661004176829	286.0	94.0
2.0	21.0	11.127375240554102	286.0	94.0
2.0	24.0	12.976151639653835	286.0	94.0
2.0	27.0	15.014778634242248	286.0	94.0
2.0	30.0	16.96031012746971	286.0	94.0
2.0	33.0	18.65139845153317	286.0	94.0
2.0	36.0	20.190988021553494	286.0	94.0
2.0	39.0	21.576952784496825	286.0	94.0
2.0	42.0	22.897154610254802	286.0	94.0
2.0	45.0	24.19613731605932	286.0	94.0
2.0	48.0	25.429707902891096	286.0	94.0
2.0	51.0	26.58939456444932	286.0	94.0
2.0	54.0	27.76569964393275	286.0	94.0
2.0	57.0	29.075565561128315	286.0	94.0
2.0	60.0	30.54200171865523	286.0	94.0
4.0	0.0	2.2088999999687076	286.0	94.0
4.0	3.0	0.5089508808450773	286.0	94.0
4.0	6.0	0.5049000001163222	286.0	94.0
4.0	9.0	2.155106005258858	286.0	94.0
4.0	12.0	4.6159000000334345	286.0	94.0
4.0	15.0	6.643759884056635	286.0	94.0
4.0	18.0	8.288199999951757	286.0	94.0
4.0	21.0	9.875311248470098	286.0	94.0
4.0	24.0	11.605399999942165	286.0	94.0
4.0	27.0	13.652359616826288	286.0	94.0
4.0	30.0	15.612699999997858	286.0	94.0
4.0	33.0	17.34315917774802	286.0	94.0
4.0	36.0	19.04609999997774	286.0	94.0
4.0	39.0	20.642727257683873	286.0	94.0
4.0	42.0	22.187000000092667	286.0	94.0
4.0	45.0	23.56273136008531	286.0	94.0
4.0	48.0	24.844900000083726	286.0	94.0
4.0	51.0	26.08911600749707	286.0	94.0
4.0	54.0	27.2964000000502	286.0	94.0
4.0	57.0	28.471805684734136	286.0	94.0
4.0	60.0	29.739100000006147	286.0	94.0
6.0	0.0	1.9041106771910563	286.0	94.0
6.0	3.0	0.2525637903017923	286.0	94.0
6.0	6.0	0.05520392901962623	286.0	94.0
6.0	9.0	1.3789466290618293	286.0	94.0
6.0	12.0	3.408403579320293	286.0	94.0
6.0	15.0	5.292275734595023	286.0	94.0
6.0	18.0	6.97755399288144	286.0	94.0
6.0	21.0	8.729434233857319	286.0	94.0
6.0	24.0	10.614170844200999	286.0	94.0
6.0	27.0	12.376403437636327	286.0	94.0
6.0	30.0	14.03848262730753	286.0	94.0
6.0	33.0	15.768674477061722	286.0	94.0
6.0	36.0	17.524052302760538	286.0	94.0
6.0	39.0	19.333542803069577	286.0	94.0
6.0	42.0	21.10923454927979	286.0	94.0
6.0	45.0	22.623026560759172	286.0	94.0
6.0	48.0	24.036265775968786	286.0	94.0
6.0	51.0	25.438054830068722	286.0	94.0
