Q20	Q30	HFB_cubic	A	Z
0.0	0.0	13.303700000047684	234.0	88.0
0.0	3.0	12.025375960176461	234.0	88.0
0.0	6.0	12.029899999863119	234.0	88.0
0.0	9.0	13.911166782811051	234.0	88.0
0.0	12.0	16.13229999995383	234.0	88.0
0.0	15.0	17.58230957586784	234.0	88.0
0.0	18.0	18.537199999875156	234.0	88.0
0.0	21.0	19.904268364334712	234.0	88.0
0.0	24.0	21.714500000001863	234.0	88.0
0.0	27.0	23.823306813646923	234.0	88.0
0.0	30.0	26.04980000006617	234.0	88.0
0.0	33.0	27.86095112109615	234.0	88.0
0.0	36.0	29.103500000099302	234.0	88.0
0.0	39.0	29.61601812047593	234.0	88.0
0.0	42.0	30.072400000004563	234.0	88.0
0.0	45.0	31.471038299860083	234.0	88.0
0.0	48.0	33.68360000006214	234.0	88.0
0.0	51.0	36.48178449648549	234.0	88.0
0.0	54.0	39.39190000019153	234.0	88.0
0.0	57.0	41.61447963154933	234.0	88.0
0.0	60.0	43.63089999987278	234.0	88.0
2.0	0.0	10.741791655294946	234.0	88.0
2.0	3.0	10.274509677066817	234.0	88.0
2.0	6.0	11.36149535086588	234.0	88.0
2.0	9.0	14.054932563900365	234.0	88.0
2.0	12.0	16.93774397976813	234.0	88.0
2.0	15.0	18.482784087667824	234.0	88.0
2.0	18.0	19.274728983204113	234.0	88.0
2.0	21.0	20.37272674680571	234.0	88.0
2.0	24.0	21.753488500980893	234.0	88.0
2.0	27.0	23.314278327816282	234.0	88.0
2.0	30.0	25.09489166388812	234.0	88.0
2.0	33.0	27.080097643483896	234.0	88.0
2.0	36.0	28.508748886248213	234.0	88.0
2.0	39.0	29.103891275444767	234.0	88.0
2.0	42.0	29.385754895352875	234.0	88.0
2.0	45.0	30.10545220808126	234.0	88.0
2.0	48.0	31.560570608795388	234.0	88.0
2.0	51.0	33.39020083092328	234.0	88.0
2.0	54.0	35.48160396883031	234.0	88.0
2.0	57.0	38.089435720205074	234.0	88.0
2.0	60.0	40.601451259164605	234.0	88.0
4.0	0.0	8.033299999980954	234.0	88.0
4.0	3.0	8.221239851220162	234.0	88.0
4.0	6.0	10.204500000094413	234.0	88.0
4.0	9.0	13.5778477153508	234.0	88.0
4.0	12.0	17.14369999988412	234.0	88.0
4.0	15.0	19.026188957854174	234.0	88.0
4.0	18.0	19.999299999966752	234.0	88.0
4.0	21.0	21.07800145004876	234.0	88.0
4.0	24.0	22.191199999957462	234.0	88.0
4.0	27.0	23.297402702170075	234.0	88.0
4.0	30.0	24.632899999938672	234.0	88.0
4.0	33.0	26.791881564466166	234.0	88.0
4.0	36.0	28.34369999995397	234.0	88.0
4.0	39.0	28.802374789491296	234.0	88.0
4.0	42.0	28.787599999952363	234.0	88.0
4.0	45.0	28.927019523485797	234.0	88.0
4.0	48.0	29.852100000178325	234.0	88.0
4.0	51.0	31.09303521020047	234.0	88.0
4.0	54.0	32.5451999999932	234.0	88.0
4.0	57.0	35.19372676679632	234.0	88.0
