Q20	Q30	HFB_cubic	A	Z
0.0	0.0	4.796900000073947	268.0	96.0
0.0	3.0	5.345824226620607	268.0	96.0
0.0	6.0	6.566200000001118	268.0	96.0
0.0	9.0	8.358770044054836	268.0	96.0
0.0	12.0	10.154000000009546	268.0	96.0
0.0	15.0	11.68709280231269	268.0	96.0
0.0	18.0	12.90100000007078	268.0	96.0
0.0	21.0	14.083167507953476	268.0	96.0
0.0	24.0	15.366499999858206	268.0	96.0
0.0	27.0	16.89445101414458	268.0	96.0
0.0	30.0	18.681600000156322	268.0	96.0
0.0	33.0	20.74046447078581	268.0	96.0
0.0	36.0	23.02100000012433	268.0	96.0
0.0	39.0	25.21268431263161	268.0	96.0
0.0	42.0	27.18680000002496	268.0	96.0
0.0	45.0	28.514998387079686	268.0	96.0
0.0	48.0	29.606099999975413	268.0	96.0
0.0	51.0	31.00343197438633	268.0	96.0
0.0	54.0	32.577000000019325	268.0	96.0
0.0	57.0	34.53660600807052	268.0	96.0
0.0	60.0	36.751599999988684	268.0	96.0
2.0	0.0	2.8237812019651756	268.0	96.0
2.0	3.0	3.8432081334176473	268.0	96.0
2.0	6.0	5.784250952798175	268.0	96.0
2.0	9.0	8.280145113676554	268.0	96.0
2.0	12.0	10.680707471678033	268.0	96.0
2.0	15.0	12.355721915257163	268.0	96.0
2.0	18.0	13.562593154259957	268.0	96.0
2.0	21.0	14.722446141764522	268.0	96.0
2.0	24.0	15.869929830369074	268.0	96.0
2.0	27.0	17.03157651697984	268.0	96.0
2.0	30.0	18.293258424353553	268.0	96.0
2.0	33.0	19.8435346041515	268.0	96.0
2.0	36.0	21.608141694043297	268.0	96.0
2.0	39.0	23.62281056289794	268.0	96.0
2.0	42.0	25.65632167874719	268.0	96.0
2.0	45.0	27.61099200625904	268.0	96.0
2.0	48.0	29.399210525793023	268.0	96.0
2.0	51.0	30.802612871833844	268.0	96.0
2.0	54.0	32.18695868097711	268.0	96.0
2.0	57.0	33.689488338219235	268.0	96.0
2.0	60.0	35.43873783221352	268.0	96.0
4.0	0.0	1.1247000000439584	268.0	96.0
4.0	3.0	2.468207040888956	268.0	96.0
4.0	6.0	4.933899999916321	268.0	96.0
4.0	9.0	7.966434250876773	268.0	96.0
4.0	12.0	10.915399999910733	268.0	96.0
4.0	15.0	12.81578327785246	268.0	96.0
4.0	18.0	14.185499999992317	268.0	96.0
