Q20	Q30	HFB_cubic	A	Z
0.0	0.0	10.455000000016298	292.0	92.0
0.0	3.0	7.928636781609384	292.0	92.0
0.0	6.0	6.597600000095554	292.0	92.0
0.0	9.0	7.430386415158864	292.0	92.0
0.0	12.0	9.052599999937229	292.0	92.0
0.0	15.0	10.269112097244943	292.0	92.0
0.0	18.0	11.203999999939697	292.0	92.0
0.0	21.0	12.27545039524557	292.0	92.0
0.0	24.0	13.49630000005709	292.0	92.0
0.0	27.0	14.85189837179496	292.0	92.0
0.0	30.0	16.302200000092853	292.0	92.0
0.0	33.0	17.760797369934153	292.0	92.0
0.0	36.0	19.027499999967404	292.0	92.0
0.0	39.0	19.740749212738592	292.0	92.0
0.0	42.0	20.30120000007446	292.0	92.0
0.0	45.0	21.188201256183675	292.0	92.0
0.0	48.0	22.223299999983283	292.0	92.0
0.0	51.0	23.41881434293464	292.0	92.0
0.0	54.0	24.692100000043865	292.0	92.0
0.0	57.0	25.924824318528408	292.0	92.0
0.0	60.0	27.20620000004419	292.0	92.0
2.0	0.0	8.315075815247837	292.0	92.0
2.0	3.0	6.64740111771971	292.0	92.0
2.0	6.0	6.153540033090394	292.0	92.0
2.0	9.0	7.14521066256566	292.0	92.0
2.0	12.0	8.78437219731859	292.0	92.0
2.0	15.0	9.97766978899017	292.0	92.0
2.0	18.0	10.911025331937708	292.0	92.0
2.0	21.0	12.036423970886972	292.0	92.0
2.0	24.0	13.227050347952172	292.0	92.0
2.0	27.0	14.330873261817032	292.0	92.0
2.0	30.0	15.49035450728843	292.0	92.0
2.0	33.0	16.857032388506923	292.0	92.0
2.0	36.0	18.18025145700085	292.0	92.0
2.0	39.0	19.31491080741398	292.0	92.0
2.0	42.0	20.34352291713003	292.0	92.0
2.0	45.0	21.275916764570866	292.0	92.0
2.0	48.0	22.21768787741894	292.0	92.0
2.0	51.0	23.093003065878293	292.0	92.0
2.0	54.0	23.994802683970192	292.0	92.0
2.0	57.0	25.193376147610252	292.0	92.0
2.0	60.0	26.46931514555763	292.0	92.0
4.0	0.0	6.466899999999441	292.0	92.0
4.0	3.0	5.571666199917672	292.0	92.0
4.0	6.0	5.706599999946775	292.0	92.0
4.0	9.0	6.624441626307089	292.0	92.0
4.0	12.0	8.164700000081211	292.0	92.0
4.0	15.0	9.44822665763786	292.0	92.0
4.0	18.0	10.569699999992736	292.0	92.0
4.0	21.0	11.805664825049462	292.0	92.0
4.0	24.0	12.97520000001532	292.0	92.0
4.0	27.0	13.919290093675954	292.0	92.0
4.0	30.0	14.85429999997723	292.0	92.0
4.0	33.0	16.05805338008213	292.0	92.0
4.0	36.0	17.293100000038976	292.0	92.0
4.0	39.0	18.711908567958744	292.0	92.0
4.0	42.0	20.134400000039022	292.0	92.0
4.0	45.0	21.159433166583767	292.0	92.0
4.0	48.0	22.16600000008475	292.0	92.0
4.0	51.0	22.961114025645657	292.0	92.0
4.0	54.0	23.66180000003078	292.0	92.0
4.0	57.0	24.754685133942985	292.0	92.0
4.0	60.0	25.874299999995856	292.0	92.0
6.0	0.0	5.353298108064337	292.0	92.0
6.0	3.0	4.586811967019457	292.0	92.0
6.0	6.0	4.687154185114196	292.0	92.0
6.0	9.0	5.463550104119349	292.0	92.0
6.0	12.0	6.865011564572342	292.0	92.0
6.0	15.0	8.526661086303648	292.0	92.0
6.0	18.0	10.131648625509115	292.0	92.0
6.0	21.0	11.448861942568328	292.0	92.0
6.0	24.0	12.552844188467134	292.0	92.0
6.0	27.0	13.60262810398126	292.0	92.0
6.0	30.0	14.610674743162235	292.0	92.0
6.0	33.0	15.577728352771373	292.0	92.0
6.0	36.0	16.614075537843746	292.0	92.0
6.0	39.0	17.931102638496668	292.0	92.0
6.0	42.0	19.301214444538346	292.0	92.0
6.0	45.0	20.556713865022175	292.0	92.0
6.0	48.0	21.786353034040076	292.0	92.0
6.0	51.0	22.9336270129279	292.0	92.0
6.0	54.0	23.951664446649374	292.0	92.0
6.0	57.0	24.694104685564525	292.0	92.0
6.0	60.0	25.444330522339442	292.0	92.0
8.0	0.0	4.33379999990575	292.0	92.0
