Q20	Q30	HFB_cubic	A	Z
0.0	0.0	2.361899999988964	360.0	110.0
0.0	3.0	0.8763546643021982	360.0	110.0
0.0	6.0	0.5745999999926426	360.0	110.0
0.0	9.0	2.1442396912025288	360.0	110.0
0.0	12.0	4.103599999943981	360.0	110.0
0.0	15.0	5.108810372941662	360.0	110.0
0.0	18.0	5.586500000063097	360.0	110.0
0.0	21.0	6.296442500082776	360.0	110.0
0.0	24.0	7.166500000021188	360.0	110.0
0.0	27.0	8.058518082631053	360.0	110.0
0.0	30.0	9.06940000000759	360.0	110.0
0.0	33.0	10.318134529778035	360.0	110.0
0.0	36.0	11.732799999939743	360.0	110.0
0.0	39.0	13.12510033993749	360.0	110.0
0.0	42.0	14.532500000001164	360.0	110.0
0.0	45.0	15.902010606601834	360.0	110.0
0.0	48.0	17.214499999943655	360.0	110.0
0.0	51.0	18.394112160487566	360.0	110.0
0.0	54.0	19.525599999906262	360.0	110.0
0.0	57.0	20.768315668043215	360.0	110.0
0.0	60.0	22.010099999955855	360.0	110.0
2.0	0.0	1.0074085968662985	360.0	110.0
2.0	3.0	0.10018486029002815	360.0	110.0
2.0	6.0	0.41741074714809656	360.0	110.0
2.0	9.0	2.1744928285479546	360.0	110.0
2.0	12.0	4.205561118666083	360.0	110.0
2.0	15.0	5.3340447685041	360.0	110.0
2.0	18.0	5.927039801958017	360.0	110.0
2.0	21.0	6.611082009621896	360.0	110.0
2.0	24.0	7.369187748088734	360.0	110.0
2.0	27.0	8.07392724021338	360.0	110.0
2.0	30.0	8.819334576430265	360.0	110.0
2.0	33.0	9.80378714762628	360.0	110.0
2.0	36.0	10.95665505900979	360.0	110.0
2.0	39.0	12.199238894274458	360.0	110.0
2.0	42.0	13.512478363525588	360.0	110.0
2.0	45.0	14.919095882069087	360.0	110.0
2.0	48.0	16.35179734241683	360.0	110.0
2.0	51.0	17.71622796493466	360.0	110.0
2.0	54.0	19.05048355195322	360.0	110.0
2.0	57.0	20.301134978129994	360.0	110.0
2.0	60.0	21.508390899194637	360.0	110.0
4.0	0.0	0.0	360.0	110.0
4.0	3.0	-0.31108182910247706	360.0	110.0
4.0	6.0	0.5325999999768101	360.0	110.0
4.0	9.0	2.280287053436041	360.0	110.0
4.0	12.0	4.213800000055926	360.0	110.0
4.0	15.0	5.451161484292243	360.0	110.0
4.0	18.0	6.262900000001537	360.0	110.0
4.0	21.0	7.03219962870935	360.0	110.0
4.0	24.0	7.766500000027008	360.0	110.0
4.0	27.0	8.349688073736615	360.0	110.0
4.0	30.0	8.86949999994249	360.0	110.0
4.0	33.0	9.600137422647094	360.0	110.0
4.0	36.0	10.46730000001844	360.0	110.0
4.0	39.0	11.511217633873457	360.0	110.0
4.0	42.0	12.651100000046426	360.0	110.0
4.0	45.0	13.988152819161769	360.0	110.0
4.0	48.0	15.428899999940768	360.0	110.0
4.0	51.0	16.889861591422232	360.0	110.0
4.0	54.0	18.390599999926053	360.0	110.0
4.0	57.0	19.683767710987013	360.0	110.0
4.0	60.0	20.918600000004517	360.0	110.0
6.0	0.0	-0.2650947903166525	360.0	110.0
6.0	3.0	-0.2906989748880733	360.0	110.0
6.0	6.0	0.6839829187083524	360.0	110.0
6.0	9.0	2.3097780084062833	360.0	110.0
6.0	12.0	4.026267671113601	360.0	110.0
6.0	15.0	5.34334677370498	360.0	110.0
6.0	18.0	6.391451132512884	360.0	110.0
6.0	21.0	7.381705249426886	360.0	110.0
6.0	24.0	8.253872465080349	360.0	110.0
6.0	27.0	8.820340688689612	360.0	110.0
6.0	30.0	9.252536701358622	360.0	110.0
6.0	33.0	9.78913413232658	360.0	110.0
6.0	36.0	10.45100473149796	360.0	110.0
6.0	39.0	11.248091694171308	360.0	110.0
6.0	42.0	12.16175937638036	360.0	110.0
6.0	45.0	13.272764905006625	360.0	110.0
6.0	48.0	14.52316295527271	360.0	110.0
6.0	51.0	15.90975148990401	360.0	110.0
6.0	54.0	17.36706742324168	360.0	110.0
6.0	57.0	18.804738047881983	360.0	110.0
6.0	60.0	20.170258555561304	360.0	110.0
8.0	0.0	0.06590000001597218	360.0	110.0
8.0	3.0	0.1548149884911254	360.0	110.0
8.0	6.0	1.0107000000425614	360.0	110.0
8.0	9.0	2.3520051260711625	360.0	110.0
8.0	12.0	3.750400000018999	360.0	110.0
8.0	15.0	5.042973593779607	360.0	110.0
8.0	18.0	6.268099999986589	360.0	110.0
