Q20	Q30	HFB_cubic	A	Z
0.0	0.0	19.264700000028824	324.0	108.0
0.0	3.0	16.875065797707066	324.0	108.0
0.0	6.0	15.18520000015269	324.0	108.0
0.0	9.0	15.210207444557454	324.0	108.0
0.0	12.0	16.149000000121305	324.0	108.0
0.0	15.0	17.505299390875734	324.0	108.0
0.0	18.0	18.860499999980675	324.0	108.0
0.0	21.0	19.58240222497261	324.0	108.0
0.0	24.0	20.059199999872362	324.0	108.0
0.0	27.0	20.80222823546501	324.0	108.0
0.0	30.0	21.557600000000093	324.0	108.0
0.0	33.0	22.403296774893533	324.0	108.0
0.0	36.0	23.398800000024494	324.0	108.0
0.0	39.0	24.39346429440775	324.0	108.0
0.0	42.0	25.40540000004694	324.0	108.0
0.0	45.0	26.42953225216479	324.0	108.0
0.0	48.0	27.56890000004205	324.0	108.0
0.0	51.0	28.920287175220437	324.0	108.0
0.0	54.0	30.428400000033434	324.0	108.0
0.0	57.0	32.033474958123406	324.0	108.0
0.0	60.0	33.71879999994417	324.0	108.0
2.0	0.0	17.14324267458869	324.0	108.0
2.0	3.0	16.01902832876658	324.0	108.0
2.0	6.0	15.53118753185845	324.0	108.0
2.0	9.0	15.72671769146109	324.0	108.0
2.0	12.0	16.3930667496752	324.0	108.0
2.0	15.0	17.286524159193505	324.0	108.0
2.0	18.0	18.44881604143302	324.0	108.0
2.0	21.0	19.98245536943432	324.0	108.0
2.0	24.0	21.40142705111066	324.0	108.0
2.0	27.0	22.00314569598413	324.0	108.0
2.0	30.0	22.34297691186657	324.0	108.0
2.0	33.0	23.05251429058262	324.0	108.0
2.0	36.0	23.889616483618738	324.0	108.0
2.0	39.0	24.775475681497483	324.0	108.0
2.0	42.0	25.687478570034727	324.0	108.0
2.0	45.0	26.617869900801452	324.0	108.0
2.0	48.0	27.644152800610755	324.0	108.0
2.0	51.0	28.791096949076746	324.0	108.0
2.0	54.0	30.060799627623055	324.0	108.0
2.0	57.0	31.44151511110249	324.0	108.0
2.0	60.0	32.94272452162113	324.0	108.0
4.0	0.0	15.122699999978067	324.0	108.0
4.0	3.0	15.214867474423954	324.0	108.0
4.0	6.0	15.864600000029895	324.0	108.0
4.0	9.0	16.2220218469447	324.0	108.0
4.0	12.0	16.623800000030315	324.0	108.0
4.0	15.0	17.02599348471267	324.0	108.0
4.0	18.0	17.86679999998887	324.0	108.0
4.0	21.0	19.970459924370516	324.0	108.0
4.0	24.0	22.25149999995483	324.0	108.0
4.0	27.0	23.047023284161696	324.0	108.0
4.0	30.0	23.37470000004396	324.0	108.0
4.0	33.0	24.03801361733349	324.0	108.0
4.0	36.0	24.651699999987613	324.0	108.0
4.0	39.0	25.37586212847964	324.0	108.0
4.0	42.0	26.152100000093924	324.0	108.0
4.0	45.0	26.98388066177722	324.0	108.0
4.0	48.0	27.8990000000922	324.0	108.0
4.0	51.0	28.861499705904862	324.0	108.0
4.0	54.0	29.917499999981374	324.0	108.0
4.0	57.0	31.076754423440434	324.0	108.0
4.0	60.0	32.38179999991553	324.0	108.0
6.0	0.0	13.66056027362356	324.0	108.0
6.0	3.0	14.24743830630905	324.0	108.0
6.0	6.0	15.362567744130502	324.0	108.0
6.0	9.0	16.139678724313853	324.0	108.0
6.0	12.0	16.617036254960112	324.0	108.0
6.0	15.0	16.903167708660476	324.0	108.0
6.0	18.0	17.628286955616204	324.0	108.0
6.0	21.0	19.500017376209144	324.0	108.0
6.0	24.0	21.759348966006655	324.0	108.0
6.0	27.0	23.542937462189002	324.0	108.0
6.0	30.0	24.730269037303515	324.0	108.0
6.0	33.0	25.291117780521745	324.0	108.0
6.0	36.0	25.694793993752683	324.0	108.0
6.0	39.0	26.229186189477332	324.0	108.0
6.0	42.0	26.84385493810987	324.0	108.0
6.0	45.0	27.57156416142243	324.0	108.0
6.0	48.0	28.318185156967957	324.0	108.0
6.0	51.0	29.154584124160465	324.0	108.0
6.0	54.0	30.07955865599797	324.0	108.0
6.0	57.0	31.050320108566666	324.0	108.0
6.0	60.0	32.2167165192368	324.0	108.0
8.0	0.0	12.182899999985239	324.0	108.0
8.0	3.0	12.85594638841576	324.0	108.0
8.0	6.0	14.105899999995017	324.0	108.0
8.0	9.0	15.379846371215535	324.0	108.0
8.0	12.0	16.288400000019465	324.0	108.0
8.0	15.0	16.824218450055923	324.0	108.0
8.0	18.0	17.581300000019837	324.0	108.0
8.0	21.0	19.021021836757427	324.0	108.0
8.0	24.0	20.93049999998766	324.0	108.0
8.0	27.0	23.503630120045273	324.0	108.0
8.0	30.0	25.551299999991897	324.0	108.0
8.0	33.0	26.184251237951685	324.0	108.0
8.0	36.0	26.628899999981513	324.0	108.0
8.0	39.0	27.222351147269364	324.0	108.0
8.0	42.0	27.841799999936484	324.0	108.0
8.0	45.0	28.46669670549454	324.0	108.0
8.0	48.0	28.98849999997765	324.0	108.0
8.0	51.0	29.682748844788875	324.0	108.0
8.0	54.0	30.48290000006091	324.0	108.0
8.0	57.0	31.305682329664705	324.0	108.0
8.0	60.0	32.360400000121444	324.0	108.0
10.0	0.0	10.150901981891366	324.0	108.0
10.0	3.0	10.889502737525618	324.0	108.0
10.0	6.0	12.293834913056344	324.0	108.0
10.0	9.0	14.046942236454925	324.0	108.0
10.0	12.0	15.574228250887245	324.0	108.0
10.0	15.0	16.575064621283673	324.0	108.0
10.0	18.0	17.542034375772346	324.0	108.0
10.0	21.0	18.92029974993784	324.0	108.0
10.0	24.0	20.809999938850524	324.0	108.0
10.0	27.0	23.16415602673078	324.0	108.0
10.0	30.0	25.14644226335804	324.0	108.0
10.0	33.0	26.246045446168864	324.0	108.0
10.0	36.0	27.084037954191444	324.0	108.0
10.0	39.0	28.10130926570855	324.0	108.0
10.0	42.0	29.080857754859608	324.0	108.0
10.0	45.0	29.582058739528293	324.0	108.0
10.0	48.0	29.920405251934426	324.0	108.0
10.0	51.0	30.44560889521381	324.0	108.0
10.0	54.0	31.04741456307238	324.0	108.0
10.0	57.0	31.76243329886347	324.0	108.0
10.0	60.0	32.691485013696365	324.0	108.0
12.0	0.0	7.69719999996596	324.0	108.0
12.0	3.0	8.453173789777793	324.0	108.0
12.0	6.0	10.019700000033481	324.0	108.0
12.0	9.0	12.198621354298666	324.0	108.0
12.0	12.0	14.375299999956042	324.0	108.0
12.0	15.0	15.979418558214093	324.0	108.0
12.0	18.0	17.376700000051642	324.0	108.0
12.0	21.0	18.97255929009407	324.0	108.0
12.0	24.0	20.914699999935692	324.0	108.0
12.0	27.0	22.77338231689646	324.0	108.0
12.0	30.0	24.37039999998524	324.0	108.0
12.0	33.0	25.83937530350522	324.0	108.0
12.0	36.0	27.08289999992121	324.0	108.0
12.0	39.0	28.525215487199603	324.0	108.0
12.0	42.0	29.92279999994207	324.0	108.0
12.0	45.0	30.496968393214047	324.0	108.0
12.0	48.0	30.897699999943143	324.0	108.0
12.0	51.0	31.420071536587784	324.0	108.0
12.0	54.0	31.89660000006552	324.0	108.0
12.0	57.0	32.45723446868942	324.0	108.0
12.0	60.0	33.18970000001718	324.0	108.0
14.0	0.0	5.142202923685545	324.0	108.0
14.0	3.0	5.834760660480242	324.0	108.0
14.0	6.0	7.475204593647504	324.0	108.0
14.0	9.0	9.935795526922448	324.0	108.0
14.0	12.0	12.624344216863392	324.0	108.0
14.0	15.0	14.95123115478782	324.0	108.0
14.0	18.0	16.962603523483267	324.0	108.0
14.0	21.0	18.830025988892885	324.0	108.0
14.0	24.0	20.68222025159048	324.0	108.0
14.0	27.0	22.51734717845102	324.0	108.0
14.0	30.0	24.104707405582303	324.0	108.0
14.0	33.0	25.54301101336023	324.0	108.0
14.0	36.0	26.86452491217642	324.0	108.0
14.0	39.0	28.3722558048903	324.0	108.0
14.0	42.0	29.82329981253133	324.0	108.0
14.0	45.0	30.84331034650677	324.0	108.0
14.0	48.0	31.675261235563084	324.0	108.0
14.0	51.0	32.43481249854085	324.0	108.0
14.0	54.0	33.0640142178454	324.0	108.0
14.0	57.0	33.409070590743795	324.0	108.0
14.0	60.0	33.867478282831144	324.0	108.0
16.0	0.0	2.821700000029523	324.0	108.0
16.0	3.0	3.39596643083496	324.0	108.0
16.0	6.0	4.98509999999078	324.0	108.0
16.0	9.0	7.5229772068269085	324.0	108.0
16.0	12.0	10.531300000002375	324.0	108.0
16.0	15.0	13.534130339161493	324.0	108.0
16.0	18.0	16.243500000040513	324.0	108.0
16.0	21.0	18.48241433830117	324.0	108.0
16.0	24.0	20.388499999942724	324.0	108.0
16.0	27.0	22.432060842082137	324.0	108.0
16.0	30.0	24.154299999965588	324.0	108.0
16.0	33.0	25.459496305149514	324.0	108.0
16.0	36.0	26.631800000031944	324.0	108.0
16.0	39.0	27.96958620971418	324.0	108.0
16.0	42.0	29.285999999992782	324.0	108.0
16.0	45.0	30.69308249335154	324.0	108.0
16.0	48.0	31.991000000125496	324.0	108.0
16.0	51.0	33.08270590030588	324.0	108.0
16.0	54.0	34.05030000003171	324.0	108.0
16.0	57.0	34.46515510810423	324.0	108.0
16.0	60.0	34.87329999997746	324.0	108.0
18.0	0.0	1.0425803245743737	324.0	108.0
18.0	3.0	1.4824849390424788	324.0	108.0
18.0	6.0	2.930497332039522	324.0	108.0
18.0	9.0	5.308506929373834	324.0	108.0
18.0	12.0	8.35146373862517	324.0	108.0
18.0	15.0	11.813870115118334	324.0	108.0
18.0	18.0	15.149153899081284	324.0	108.0
18.0	21.0	17.845773221662967	324.0	108.0
18.0	24.0	20.179093893035315	324.0	108.0
18.0	27.0	22.236721532564843	324.0	108.0
18.0	30.0	24.02097109972965	324.0	108.0
18.0	33.0	25.35089078306919	324.0	108.0
18.0	36.0	26.48677870805841	324.0	108.0
18.0	39.0	27.691037779062754	324.0	108.0
18.0	42.0	28.91787695523817	324.0	108.0
18.0	45.0	30.345643675187603	324.0	108.0
18.0	48.0	31.759575590171153	324.0	108.0
18.0	51.0	33.102118341834284	324.0	108.0
